更新区分,品目コード,品名,品名カナ,JANコード,発注コード,基本品目,ブランド名称,販売単価,受注数,単品単位数量単位,入数,メーカーコード,メーカー名,大分類,大分類テキスト,中分類,中分類テキスト,小分類,小分類テキスト,原産国（名称）,質量,質量単位,特長,用途,仕様,仕様２,材質／仕上,セット内容／付属品,注意,後継品,送料無料フラグ,税区分,税率
I,K000004316,十川産業(株) TOGAWA   吸水管(赤) 25×2S×35×60 吸水管 WHG-25-60 K000004316,キュウスイカン(アカ) 25×2S×35×60 キュウスイカン WHG-25-60,,K000004316,,TOGAWA,53200,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,458,吸水管,日本・中国,31200,g,●セット動噴、高圧洗浄機、エンジンポンプの吸余水配管に最適です。●ゴムの吸余水管に比べ軽く作業性に優れています。■幅(mm):35/奥行(mm)※全長:60000/高さ(mm):35/商品重量(Kg):31.2/材質:軟質ポリ塩化ビニール/内径(mm):25/外径(mm):35/定尺(m):60/最高使用圧力(Mpa at20℃):1/最小曲半径(mm):125/使用温度範囲:-5℃~+60℃,,本体サイズ：幅3.5×奥行6000×高さ3.5㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004238,十川産業(株) TOGAWA   匠のエアホース 6.5×100m 匠のエアーホース TAC-6100 K000004238,タクミノエアホース 6.5×100m タクミノエアーホース TAC-6100,,K000004238,,TOGAWA,34000,1,,,,十川産業(株),daidoJJJ,ホース,jjj04,エアーツール用,448,匠のエアーホース,日本・中国,7000,g,●特殊樹脂の使用により驚きの柔軟性を実現。まるでホースが付いていないような感覚です。●アルミ製軽量カプラを使用し、驚きの軽さが実現しました。■幅(mm):10/奥行(mm)※全長:100000/高さ(mm):10/商品重量(Kg):7/材質:特殊エラストマー/内径(mm):6.5/外径(mm):10/定尺(m):100/最高使用圧力(Mpa at20℃):1.5/最小曲半径(mm):20/使用温度範囲:-5℃~+60℃,,本体サイズ：幅1×奥行10000×高さ1㎝,,特殊エラストマー,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004242,十川産業(株) TOGAWA   匠のエアホース 6.5×30mリール 匠のエアーリール TAR-6530 K000004242,タクミノエアホース 6.5×30mリール タクミノエアーリール TAR-6530,,K000004242,,TOGAWA,21700,1,,,,十川産業(株),daidoJJJ,ホース,jjj04,エアーツール用,449,匠のエアーリール,日本・中国,8000,g,●作業効率を上げる回転機能付、方向が自由自在です。●超柔軟”匠”のエアーホース付■幅(mm):26/奥行(mm)※全長:32.5/高さ(mm):35/商品重量(Kg):8/材質:特殊エラストマー/内径(mm):6.5/外径(mm):10/定尺(m):30/最高使用圧力(Mpa at20℃):1.5/最小曲半径(mm):20/使用温度範囲:-5℃~+60℃,,本体サイズ：幅2.6×奥行3.25×高さ3.5㎝,,特殊エラストマー,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004239,十川産業(株) TOGAWA   匠のエアホース6.5×10mカプラ付 匠のエアーホース TAC-6510(10本入り) K000004239,タクミノエアホース6.5×10mカプラツキ タクミノエアーホース TAC-6510,,K000004239,,TOGAWA,63200,1,,,,十川産業(株),daidoJJJ,ホース,jjj04,エアーツール用,448,匠のエアーホース,日本・中国,800,g,●特殊樹脂の使用により驚きの柔軟性を実現。まるでホースが付いていないような感覚です。●アルミ製軽量カプラを使用し、驚きの軽さが実現しました。■※本商品は10本入りになります。■幅(mm):10/奥行(mm)※全長:10000/高さ(mm):10/商品重量(Kg):0.8/材質:特殊エラストマー/内径(mm):6.5/外径(mm):10/定尺(m):10/最高使用圧力(Mpa at20℃):1.5/最小曲半径(mm):20/使用温度範囲:-5℃~+60℃,,本体サイズ：幅1×奥行1000×高さ1㎝,,特殊エラストマー,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004240,十川産業(株) TOGAWA   匠のエアホース6.5×20mカプラ付 匠のエアーホース TAC-6520(10本入り) K000004240,タクミノエアホース6.5×20mカプラツキ タクミノエアーホース TAC-6520,,K000004240,,TOGAWA,83400,1,,,,十川産業(株),daidoJJJ,ホース,jjj04,エアーツール用,448,匠のエアーホース,日本・中国,1400,g,●特殊樹脂の使用により驚きの柔軟性を実現。まるでホースが付いていないような感覚です。●アルミ製軽量カプラを使用し、驚きの軽さが実現しました。■※本商品は10本入りになります。■幅(mm):10/奥行(mm)※全長:20000/高さ(mm):10/商品重量(Kg):1.4/材質:特殊エラストマー/内径(mm):6.5/外径(mm):10/定尺(m):20/最高使用圧力(Mpa at20℃):1.5/最小曲半径(mm):20/使用温度範囲:-5℃~+60℃,,本体サイズ：幅1×奥行2000×高さ1㎝,,特殊エラストマー,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004241,十川産業(株) TOGAWA   匠のエアホース6.5×30mカプラ付 匠のエアーホース TAC-6530(10本入り) K000004241,タクミノエアホース6.5×30mカプラツキ タクミノエアーホース TAC-6530,,K000004241,,TOGAWA,104000,1,,,,十川産業(株),daidoJJJ,ホース,jjj04,エアーツール用,448,匠のエアーホース,日本・中国,2100,g,●特殊樹脂の使用により驚きの柔軟性を実現。まるでホースが付いていないような感覚です。●アルミ製軽量カプラを使用し、驚きの軽さが実現しました。■※本商品は10本入りになります。■幅(mm):10/奥行(mm)※全長:30000/高さ(mm):10/商品重量(Kg):2.1/材質:特殊エラストマー/内径(mm):6.5/外径(mm):10/定尺(m):30/最高使用圧力(Mpa at20℃):1.5/最小曲半径(mm):20/使用温度範囲:-5℃~+60℃,,本体サイズ：幅1×奥行3000×高さ1㎝,,特殊エラストマー,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004253,十川産業(株) TOGAWA   耐熱エコホース 12×18×60m 耐熱エコホース TEH-12-60 K000004253,タイネツエコホース 12×18×60m タイネツエコホース TEH-12-60,,K000004253,,TOGAWA,34300,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,434,耐熱エコホース,日本・中国,7800,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●非塩ビで油脂食品の使用が可能。また耐熱性に優れ、耐薬品性にも優れています。■幅(mm):18/奥行(mm)※全長:60000/高さ(mm):18/商品重量(Kg):7.8/材質:熱可塑性エラストマー、ポリエステル、ポリプロピレン/内径(mm):12/外径(mm):18/定尺(m):60/最高使用圧力(Mpa at20℃):1/最小曲半径(mm):48/使用温度範囲:-5℃~+80℃,,本体サイズ：幅1.8×奥行6000×高さ1.8㎝,,熱可塑性エラストマー、ポリエステル、ポリプロピレン,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004254,十川産業(株) TOGAWA   耐熱エコホース 15×22×60m 耐熱エコホース TEH-15-60 K000004254,タイネツエコホース 15×22×60m タイネツエコホース TEH-15-60,,K000004254,,TOGAWA,50000,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,434,耐熱エコホース,日本・中国,11400,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●非塩ビで油脂食品の使用が可能。また耐熱性に優れ、耐薬品性にも優れています。■幅(mm):22/奥行(mm)※全長:60000/高さ(mm):22/商品重量(Kg):11.4/材質:熱可塑性エラストマー、ポリエステル、ポリプロピレン/内径(mm):15/外径(mm):22/定尺(m):60/最高使用圧力(Mpa at20℃):0.8/最小曲半径(mm):60/使用温度範囲:-5℃~+80℃,,本体サイズ：幅2.2×奥行6000×高さ2.2㎝,,熱可塑性エラストマー、ポリエステル、ポリプロピレン,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004255,十川産業(株) TOGAWA   耐熱エコホース 19×26×50m 耐熱エコホース TEH-19-50 K000004255,タイネツエコホース 19×26×50m タイネツエコホース TEH-19-50,,K000004255,,TOGAWA,48700,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,434,耐熱エコホース,日本・中国,11500,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●非塩ビで油脂食品の使用が可能。また耐熱性に優れ、耐薬品性にも優れています。■幅(mm):26/奥行(mm)※全長:50000/高さ(mm):26/商品重量(Kg):11.5/材質:熱可塑性エラストマー、ポリエステル、ポリプロピレン/内径(mm):19/外径(mm):26/定尺(m):50/最高使用圧力(Mpa at20℃):0.7/最小曲半径(mm):76/使用温度範囲:-5℃~+80℃,,本体サイズ：幅2.6×奥行5000×高さ2.6㎝,,熱可塑性エラストマー、ポリエステル、ポリプロピレン,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004256,十川産業(株) TOGAWA   耐熱エコホース 25×33×40m 耐熱エコホース TEH-25-40 K000004256,タイネツエコホース 25×33×40m タイネツエコホース TEH-25-40,,K000004256,,TOGAWA,60500,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,434,耐熱エコホース,日本・中国,13600,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●非塩ビで油脂食品の使用が可能。また耐熱性に優れ、耐薬品性にも優れています。■幅(mm):33/奥行(mm)※全長:40000/高さ(mm):33/商品重量(Kg):13.6/材質:熱可塑性エラストマー、ポリエステル、ポリプロピレン/内径(mm):25/外径(mm):33/定尺(m):40/最高使用圧力(Mpa at20℃):0.6/最小曲半径(mm):100/使用温度範囲:-5℃~+80℃,,本体サイズ：幅3.3×奥行4000×高さ3.3㎝,,熱可塑性エラストマー、ポリエステル、ポリプロピレン,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004257,十川産業(株) TOGAWA   耐熱エコホース 32×41×40m 耐熱エコホース TEH-32-40 K000004257,タイネツエコホース 32×41×40m タイネツエコホース TEH-32-40,,K000004257,,TOGAWA,81300,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,434,耐熱エコホース,日本・中国,19200,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●非塩ビで油脂食品の使用が可能。また耐熱性に優れ、耐薬品性にも優れています。■幅(mm):41/奥行(mm)※全長:40000/高さ(mm):41/商品重量(Kg):19.2/材質:熱可塑性エラストマー、ポリエステル、ポリプロピレン/内径(mm):32/外径(mm):41/定尺(m):40/最高使用圧力(Mpa at20℃):0.5/最小曲半径(mm):128/使用温度範囲:-5℃~+80℃,,本体サイズ：幅4.1×奥行4000×高さ4.1㎝,,熱可塑性エラストマー、ポリエステル、ポリプロピレン,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004258,十川産業(株) TOGAWA   耐熱エコホース 38×48×40m 耐熱エコホース TEH-38-40 K000004258,タイネツエコホース 38×48×40m タイネツエコホース TEH-38-40,,K000004258,,TOGAWA,108000,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,434,耐熱エコホース,日本・中国,24800,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●非塩ビで油脂食品の使用が可能。また耐熱性に優れ、耐薬品性にも優れています。■幅(mm):48/奥行(mm)※全長:40000/高さ(mm):48/商品重量(Kg):24.8/材質:熱可塑性エラストマー、ポリエステル、ポリプロピレン/内径(mm):38/外径(mm):48/定尺(m):40/最高使用圧力(Mpa at20℃):0.4/最小曲半径(mm):152/使用温度範囲:-5℃~+80℃,,本体サイズ：幅4.8×奥行4000×高さ4.8㎝,,熱可塑性エラストマー、ポリエステル、ポリプロピレン,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004259,十川産業(株) TOGAWA   耐熱エコホース 50×62×40m 耐熱エコホース TEH-50-40 K000004259,タイネツエコホース 50×62×40m タイネツエコホース TEH-50-40,,K000004259,,TOGAWA,160000,1,,,,十川産業(株),daidoJJJ,ホース,jjj02,食品用,434,耐熱エコホース,日本・中国,38800,g,●フタル酸エステル、ノニルフェノールを始めとする環境ホルモン等の物質を含まない食用品ホース。耐熱、耐寒性に優れ、無毒の安心ホースです。●非塩ビで油脂食品の使用が可能。また耐熱性に優れ、耐薬品性にも優れています。■幅(mm):62/奥行(mm)※全長:40000/高さ(mm):62/商品重量(Kg):38.8/材質:熱可塑性エラストマー、ポリエステル、ポリプロピレン/内径(mm):50/外径(mm):62/定尺(m):40/最高使用圧力(Mpa at20℃):0.3/最小曲半径(mm):200/使用温度範囲:-5℃~+80℃,,本体サイズ：幅6.2×奥行4000×高さ6.2㎝,,熱可塑性エラストマー、ポリエステル、ポリプロピレン,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004260,十川産業(株) TOGAWA   耐油チューブ TF-12×10 耐油チューブ TF-12-10(6本入り) K000004260,タイユチューブ TF-12×10 タイユチューブ TF-12-10,,K000004260,,TOGAWA,23300,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,455,耐油チューブ,日本・中国,1150,g,●庭園、農園の各種散水・農業機械組込み・農薬散布などに対応可能。カラーバリエーションも豊富で耐寒性・防藻性・耐候性に優れ、農・園芸の用途に適したラインナップです。●農業機械などの燃料二次配管用のホースです。■※本商品は6本入りになります。■幅(mm):16/奥行(mm)※全長:10000/高さ(mm):16/商品重量(Kg):1.15/材質:軟質ポリ塩化ビニール/内径(mm):12/外径(mm):16/定尺(m):10/使用温度範囲:-5℃~+60℃,,本体サイズ：幅1.6×奥行1000×高さ1.6㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
I,K000004261,十川産業(株) TOGAWA   耐油チューブ TF-3×40 耐油チューブ TF-3-40(6本入り) K000004261,タイユチューブ TF-3×40 タイユチューブ TF-3-40,,K000004261,,TOGAWA,25300,1,,,,十川産業(株),daidoJJJ,ホース,jjj06,農・園芸用,455,耐油チューブ,日本・中国,1120,g,●庭園、農園の各種散水・農業機械組込み・農薬散布などに対応可能。カラーバリエーションも豊富で耐寒性・防藻性・耐候性に優れ、農・園芸の用途に適したラインナップです。●農業機械などの燃料二次配管用のホースです。■※本商品は6本入りになります。■幅(mm):6/奥行(mm)※全長:40000/高さ(mm):6/商品重量(Kg):1.12/材質:軟質ポリ塩化ビニール/内径(mm):3/外径(mm):6/定尺(m):40/使用温度範囲:-5℃~+60℃,,本体サイズ：幅0.6×奥行4000×高さ0.6㎝,,軟質ポリ塩化ビニール,,画像は代表画像です。「商品名」「特徴」「使用」等をご確認ください。,,1,1,10
